time,target,q,dq,tau
0.29,25.803100247513804,13.379193136311674,64.17750681626887,-9.036365327054114
0.3,26.18033988749895,14.018910233214104,63.97170969024305,-20.579712602582276
0.31,26.541611485491238,14.655462768697715,63.65525354836117,-31.645614188188233
0.32,26.886558510040302,15.287790794216933,63.232802551921814,-42.245099643935646
0.33,27.214840540078875,15.914879855763347,62.70890615464132,-52.3896397280497
0.34,27.526133600877273,16.535759814576696,62.08799588133495,-62.09102733063685
0.35000000000000003,27.820130483767358,17.149503646440213,61.37438318635174,-71.36126949832067
0.36,28.096541049320393,17.755226229304014,60.57225828638014,-80.21248999716022
0.37,28.355092513679622,18.35208312798152,59.68568986775031,-88.65684186298256
0.38,28.595529717765025,18.93926938371976,58.71862557382433,-96.7064293925979
0.39,28.817615379084508,19.51601831555441,57.67489318346453,-104.37323903598008
0.4,29.02113032590307,20.081600339523238,56.55820239688313,-111.66907865814034
0.41000000000000003,29.20587371353886,20.635321811027087,55.372147150384734,-118.60552464983977
0.42,29.37166322257262,21.17652389489311,54.120208386602144,-125.19387637825872
0.43,29.518335238774945,21.704581467010925,52.80575721178169,-131.44511748204582
0.44,29.645745014573773,22.21890205077578,51.43205837648553,-137.3698835296159
0.45,29.753766811902757,22.71892479098314,50.00227402073597,-142.97843557495577
0.46,29.842294026289558,23.204119467274364,48.519467629122175,-148.28063916137887
0.47000000000000003,29.9112392920616,23.67398554873154,46.986608145717554,-153.28594834046203
0.48,29.960534568565432,24.12805129075965,45.40657420281083,-158.00339429067247
0.49,29.990131207314633,24.565872874973977,43.78215842143264,-162.4415781378192
0.5,30.0,24.987033592428574,42.116071745459706,-166.60866759729362
0.51,29.990131207314633,25.39114307017557,40.41094777469945,-170.51239707602574
0.52,29.960534568565432,25.77783654083356,38.66934706579904,-174.16007089004137
0.53,29.9112392920616,26.14677415456441,36.89376137308507,-177.55856927139683
0.54,29.842294026289554,26.497640332609663,35.08661780452516,-180.71435685599118
0.55,29.753766811902754,26.830143161318787,33.25028287091259,-183.63349336125705
0.56,29.645745014573773,27.14401382540992,31.387066409113316,-186.32164617992763
0.5700000000000001,29.51833523877495,27.43900607903776,29.49922536278391,-188.78410463294057
0.58,29.371663222572625,27.7148957531015,27.588967406374113,-191.02579564097968
0.59,29.20587371353886,27.971480297106226,25.658454400472262,-193.05130059018498
0.6,29.021130325903073,28.20857835379264,23.709805668641355,-194.86487318309085
0.61,28.817615379084508,28.426029364670963,21.74510108783244,-196.47045808089183
0.62,28.59552971776503,28.623693204533524,19.766383986255967,-197.87171015764716
0.63,28.355092513679626,28.801449842975984,17.77566384424612,-199.0720142009844
0.64,28.09654104932039,28.959199030927717,15.774918795173331,-200.07450490727913
0.65,27.820130483767358,29.09686001017624,13.766097924852334,-200.8820870320997
0.66,27.52613360087727,29.214371243867866,11.75112336916266,-201.49745556896747
0.67,27.214840540078875,29.311690165975378,9.731892210751095,-201.92311584115643
0.68,26.8865585100403,29.388792947742655,7.7102781767277335,-202.16140340233613
0.6900000000000001,26.541611485491234,29.445674279144693,5.688133140203782,-202.21450365239514
0.7000000000000001,26.18033988749895,29.48234716343826,3.6672884293566743,-202.08447108471074
0.71,25.80310024751381,29.498842722922774,1.649555948451352,-201.77324809053223
0.72,25.410264855515784,29.495210014081792,-0.3632708840982648,-201.28268325496168
0.73,25.002221392609194,29.47151585033208,-2.369416374971442,-200.61454908731773
0.74,24.57937254842823,29.427844630668723,-4.36712196633574,-199.77055913642982
0.75,24.14213562373095,29.3642981725605,-6.354645810822413,-198.75238444866733
0.76,23.690942118573776,29.28099554751895,-8.330262504154947,-197.56166933325326
0.77,23.22623730647304,29.17807291783683,-10.292262968212038,-196.20004640570914
0.78,22.748479794973797,29.055683373066103,-12.23895447707273,-194.66915088606913
0.79,22.258141073059527,28.913996764881986,-14.16866081841161,-192.97063413388798
0.8,21.755705045849467,28.75319953905717,-16.07972258248168,-191.1061764070069
0.81,21.24166755704261,28.5734945633488,-17.970497570837363,-189.0774988355684
0.8200000000000001,20.71653589957993,28.375100950179732,-19.83936131690672,-186.88637460693576
0.8300000000000001,20.18082831500742,28.15825387307457,-21.68470771051595,-184.53463936092285
0.84,19.63507348203431,27.923204375889593,-23.504949718497933,-182.024200798198
0.85,19.079809994790935,27.670219173953836,-25.29852019357578,-179.35704750778478
0.86,18.515585831301458,27.399580446315838,-27.06387276379965,-176.5352570223872
0.87,17.94295781269561,27.11158561836657,-28.799482794926877,-173.56100311272252
0.88,17.362491053693564,26.806547134183873,-30.50384841826967,-170.43656233427913
0.89,16.774758404905825,26.484792218016995,-32.17549161668786,-167.16431984181872
0.9,16.18033988749895,26.146662624401248,-33.812959361574656,-163.74677448868
0.91,15.579822120784582,25.792514376462563,-35.41482479386834,-160.1865432293684
0.92,14.973797743297096,25.422717492039357,-36.979688442320494,-156.48636484521563
0.93,14.362864827930846,25.03765569731476,-38.50617947245958,-152.6491030139082
0.9400000000000001,13.747626291714491,24.637726127715705,-39.99295695990558,-148.67774874460008
0.9500000000000001,13.12868930080462,24.22333901589655,-41.43871118191563,-144.57542220100493
0.96,12.50666467128609,23.794917366683848,-42.84216492127003,-140.3453739354402
0.97,11.882166266370287,23.352896618915427,-44.20207477684191,-135.9909855571875
0.98,11.255810390586271,22.897724294161122,-45.51723247543029,-131.51576985883787
0.99,10.628215181562565,22.429859632364376,-46.78646617967469,-126.92337042443961
1.0,10.000000000000002,21.949773214493295,-48.008641787108125,-122.21756074334371
1.01,9.37178481843744,21.457946572336855,-49.18266421564396,-117.4022428535834
1.02,8.744189609413732,20.954871785626562,-50.30747867102927,-112.48144553853109
1.03,8.117833733629718,20.441051066706233,-51.38207189203276,-107.45932210034869
1.04,7.493335328713915,19.916996333012555,-52.40547336936774,-102.34014773349816
1.05,6.871310699195385,19.383228767666754,-53.37675653458029,-97.12831652125453
1.06,6.252373708285504,18.840278368513175,-54.29503991535795,-91.82833807776558
1.07,5.63713517206915,18.288683485973817,-55.15948825393599,-86.44483385780404
1.08,5.026202256702899,17.72899035011887,-55.969313585494724,-80.9825331558734
1.09,4.420177879215414,17.161752587382338,-56.723776273653236,-75.44626881585134
1.1,3.8196601125010456,16.587530727378624,-57.422186000371376,-69.84097267181392
1.11,3.22524159509417,16.006891700300894,-58.063902707773025,-64.17167074016515
1.12,2.6375089463064336,15.420408325404903,-58.648337489599086,-58.443478182605986
1.1300000000000001,2.0570421873043845,14.828658791103019,-59.17495343018841,-52.66159405893268
1.1400000000000001,1.484414168698546,14.23222612721233,-59.643266389068884,-46.831295888047634
1.1500000000000001,0.9201900052090579,13.631697669918141,-60.05284572941889,-40.957934035000335
1.16,0.3649265179656993,13.027664520029825,-60.403314988831546,-35.04692594126527
1.17,-0.18082831500741747,12.420720995120021,-60.69435249098046,-29.103750214890738
1.18,-0.7165358995799291,11.81146407615056,-60.925691896946134,-23.133940596567413
1.19,-1.2416675570426055,11.200492849199392,-61.09712269511677,-17.143079817063153
1.2,-1.75570504584946,10.58840794291213,-61.20849062872609,-11.136793360932302
1.21,-2.258141073059525,9.975810962309788,-61.25969806023428,-5.120743150818612
1.22,-2.748479794973793,9.363303919590834,-61.25070427189551,0.8993788338771083
1.23,-3.2262373064730347,8.751488662570951,-61.18152570198827,6.917856990723749
1.24,-3.6909421185737745,8.140966301407836,-61.052236116311434,12.928958567683367
1.25,-4.142135623730949,7.532336634261125,-60.862966714671096,18.926940164033795
1.26,-4.579372548428227,6.926197572539125,-60.613906172200025,24.90605424710725
1.27,-5.00222139260919,6.323144566384488,-60.3053006154637,30.86055567363269
1.28,-5.410264855515788,5.723770031050346,-59.93745353341417,36.78470820495306
1.29,-5.803100247513807,5.128662774816788,-59.510725623355825,42.67279100583494
1.3,-6.1803398874989455,4.538407429094932,-59.02553457218554,48.5191051170284
1.31,-6.541611485491231,3.953583881362293,-58.48235477326393,54.31797989216159
1.32,-6.886558510040306,3.37476671156865,-57.8817169793643,60.06377938996309
1.33,-7.214840540078875,2.8025246326463265,-57.22420789223235,65.75090871319514
1.34,-7.526133600877273,2.2374199357526092,-56.51046968937172,71.37382028606339
1.35,-7.8201304837673575,1.6800079408651143,-55.74119948874949,76.92702006222305
1.36,-8.096541049320397,1.1308364533432065,-54.917148752190776,82.40507365587132
1.37,-8.355092513679626,0.5904452270601714,-54.0391226283035,87.8026123887276
1.3800000000000001,-8.595529717765029,0.05936543470174094,-53.107979235843054,93.11433924604512
1.3900000000000001,-8.817615379084508,-0.46188085418318037,-52.12462888849213,98.335034735092
1.4000000000000001,-9.02113032590307,-0.9727811868041162,-51.090033262093584,103.45956263985494
1.41,-9.20587371353886,-1.4728332318584534,-50.0052045054337,108.48287566598822
1.42,-9.371663222572618,-1.9615452748157587,-48.871204295730536,113.40002097031669
1.43,-9.518335238774945,-2.4384367032161176,-47.68914284003591,118.20614556946236
1.44,-9.645745014573773,-2.903038481454235,-46.46017782381173,122.89650162241776
1.45,-9.753766811902754,-3.3548936145341384,-45.18551330799033,127.46645158214045
1.46,-9.842294026289554,-3.7935576002928943,-43.8663985758756,131.91147321147247
1.47,-9.911239292061602,-4.218598869605758,-42.50412693128637,136.22716445892297
1.48,-9.960534568565432,-4.629599214099614,-41.10003444938565,140.40924819007154
1.49,-9.990131207314633,-5.026154200916414,-39.655498681679994,144.45357677056563
1.5,-10.0,-5.407873574083525,-38.1719373167111,148.356136496889
1.51,-9.990131207314633,-5.774381642063507,-36.65080679799823,152.1130518712873
1.52,-9.960534568565432,-6.125317651071747,-35.093600900823965,155.720589717426
1.53,-9.911239292061602,-6.4603361437666305,-33.50184926948841,159.17516313355537
1.54,-9.842294026289558,-6.779107302933501,-31.877115916687053,162.47333528013556
1.55,-9.753766811902757,-7.081317279800465,-30.220997686696375,165.61182299906767
1.56,-9.645745014573773,-7.366668506641243,-28.535122684077884,168.58750026184913
1.57,-9.518335238774945,-7.6348799933376075,-26.82114866963636,171.39740144415237
1.58,-9.371663222572622,-7.885687607591521,-25.080761425391394,174.03872442449676
1.59,-9.20587371353886,-8.118844338494949,-23.315673090342806,176.5088335048589
1.6,-9.021130325903073,-8.334120543183253,-21.52762046883048,178.80526215123248
1.61,-8.817615379084508,-8.531304176316327,-19.718363313307343,180.92571555231382
1.62,-8.595529717765025,-8.710201002149935,-17.8896825833607,182.86807299466443
1.6300000000000001,-8.355092513679622,-8.870634788978256,-16.043378682832174,184.63039005285248
1.6400000000000001,-8.096541049320393,-9.012447485747252,-14.181269676899639,186.2109005932534
1.6500000000000001,-7.820130483767361,-9.135499380657215,-12.305189490996245,187.60801859033933
1.6600000000000001,-7.526133600877266,-9.239669241591733,-10.416986093451694,188.82033975445515
1.67,-7.214840540078878,-9.324854438229226,-8.518519663749291,189.84664297024028
1.68,-6.8865585100403095,-9.390971045712217,-6.6116607482991885,190.6858915450103
1.69,-6.541611485491238,-9.43795392976855,-4.698288405633316,191.33723426658725
1.7,-6.180339887498953,-9.465756813197864,-2.7802883429313283,191.80000627019876
1.71,-5.803100247513813,-9.47435232365575,-0.8595510457887399,192.07372971425883
